CustID,Order,Visits,Device,Region,Distance,Shirtsyment,Gender,FaceTime,NoDevices,Category,Csat,MaritalState,NumAdress,Complaints,Coupons,NumOrders,LastOrder,Returns,BasSize
51792,Nein,14.0,Computer,3,16.0,Debit Card,Male,2.0,3,Accessory,1,Single,8,0,0.0,1.0,10.0,162.3,0
51419,Nein,5.0,Mobile Phone,1,6.0,Debit Card,Male,3.0,3,Accessory,4,Married,2,0,1.0,1.0,9.0,162.2,0
50215,Nein,0.0,Mobile Phone,3,14.0,E wallet,Female,2.0,3,Accessory,4,Divorced,2,0,0.0,1.0,7.0,162.14,0
51685,Nein,0.0,Mobile Phone,3,14.0,E wallet,Female,2.0,3,Accessory,4,Married,2,0,0.0,1.0,7.0,162.14,0
50811,Nein,5.0,Mobile Phone,3,14.0,Credit Card,Male,2.0,1,Accessory,2,Divorced,2,0,0.0,1.0,8.0,162.09,0
52281,Nein,5.0,Mobile Phone,3,14.0,Credit Card,Male,2.0,1,Accessory,1,Married,2,0,0.0,1.0,8.0,162.09,0
50497,Nein,9.0,Mobile Phone,3,6.0,Debit Card,Male,2.0,3,Accessory,2,Divorced,2,1,2.0,4.0,11.0,162.01,0
51967,Nein,9.0,Mobile Phone,3,6.0,Debit Card,Male,2.0,3,Accessory,1,Married,2,1,3.0,4.0,11.0,162.01,0
53025,Nein,19.0,Mobile Phone,1,15.0,UPI,Male,4.0,4,Accessory,2,Divorced,11,0,8.0,10.0,9.0,161.97,0
54495,Nein,19.0,Mobile Phone,1,15.0,UPI,Male,4.0,4,Accessory,1,Married,11,0,9.0,10.0,9.0,161.97,0
53174,Nein,9.0,Mobile Phone,1,32.0,UPI,Male,3.0,5,Accessory,2,Single,6,0,1.0,2.0,3.0,161.81,0
54644,Nein,9.0,Mobile Phone,1,32.0,UPI,Male,3.0,5,Accessory,1,Single,6,0,2.0,2.0,3.0,161.81,0
50439,Nein,0.0,Mobile Phone,3,32.0,Credit Card,Female,2.0,3,Accessory,2,Single,2,0,0.0,1.0,4.0,161.8,0
51909,Nein,0.0,Mobile Phone,3,32.0,Credit Card,Female,2.0,3,Accessory,1,Single,2,0,0.0,1.0,4.0,161.8,0
51406,Nein,5.0,Mobile Phone,1,6.0,Credit Card,Male,2.0,3,Accessory,1,Married,2,1,5.0,7.0,8.0,161.62,0
50476,Nein,5.0,Mobile Phone,1,10.0,Debit Card,Female,3.0,4,Accessory,3,Divorced,2,0,1.0,6.0,8.0,161.62,0
51946,Nein,5.0,Mobile Phone,1,10.0,Debit Card,Female,3.0,4,Accessory,3,Married,2,0,5.0,6.0,8.0,161.62,0
53479,Nein,2.0,Mobile Phone,1,17.0,UPI,Female,3.0,4,Accessory,3,Single,5,0,2.0,2.0,8.0,161.6,0
54949,Nein,2.0,Mobile Phone,1,17.0,UPI,Female,3.0,4,Accessory,3,Single,5,0,1.0,2.0,8.0,161.6,0
50827,Nein,14.0,Computer,3,16.0,Credit Card,Male,2.0,5,Accessory,4,Single,2,0,3.0,11.0,9.0,161.51,0
52297,Nein,14.0,Computer,3,16.0,Credit Card,Male,2.0,5,Accessory,4,Single,2,0,3.0,11.0,9.0,161.51,0
51467,Nein,6.0,Computer,3,28.0,E wallet,Male,3.0,3,Accessory,4,Married,1,0,0.0,1.0,7.0,161.46,0
50999,Nein,8.0,Mobile Phone,1,16.0,Credit Card,Female,2.0,3,Accessory,3,Single,4,1,1.0,1.0,4.0,161.42,0
52469,Nein,8.0,Mobile Phone,1,16.0,Credit Card,Female,2.0,3,Accessory,3,Single,4,1,0.0,1.0,4.0,161.42,0
51343,Nein,0.0,Mobile Phone,1,10.0,Debit Card,Male,2.0,1,Accessory,4,Married,2,1,1.0,1.0,3.0,161.42,0
52813,Nein,0.0,Mobile Phone,1,10.0,Debit Card,Male,2.0,1,Accessory,4,Married,2,1,0.0,1.0,3.0,161.42,0
50425,Nein,7.0,Mobile Phone,1,14.0,Credit Card,Female,3.0,3,Accessory,3,Single,4,0,1.0,4.0,3.0,161.42,0
51895,Nein,7.0,Mobile Phone,1,14.0,Credit Card,Female,3.0,3,Accessory,3,Single,4,0,0.0,4.0,3.0,161.42,0
53409,Nein,19.0,Computer,1,30.0,Debit Card,Male,3.0,4,Accessory,5,Divorced,3,1,2.0,2.0,9.0,161.33,0
54879,Nein,19.0,Computer,1,30.0,Debit Card,Male,3.0,4,Accessory,5,Married,3,1,2.0,2.0,9.0,161.33,0
51502,Nein,24.0,Mobile Phone,1,13.0,Credit Card,Male,2.0,4,Accessory,3,Married,3,0,1.0,1.0,0.0,161.32,0
50032,Nein,0.0,Mobile Phone,1,13.0,Credit Card,Male,2.0,4,Accessory,3,Divorced,3,0,1.0,1.0,0.0,161.32,0
50840,Nein,7.0,Mobile Phone,3,21.0,Credit Card,Female,3.0,3,Accessory,5,Single,2,0,1.0,9.0,6.0,161.25,0
52310,Nein,7.0,Mobile Phone,3,21.0,Credit Card,Female,3.0,3,Accessory,5,Single,2,0,4.0,9.0,6.0,161.25,0
50862,Nein,12.0,Mobile Phone,3,27.0,Debit Card,Male,2.0,4,Accessory,2,Divorced,4,1,0.0,1.0,4.0,161.2,0
52332,Nein,12.0,Mobile Phone,3,27.0,Debit Card,Male,2.0,4,Accessory,1,Married,4,1,0.0,1.0,4.0,161.2,0
50214,Nein,3.0,Mobile Phone,3,11.0,E wallet,Female,1.0,4,Accessory,3,Married,2,0,0.0,1.0,2.0,161.18,0
51684,Nein,3.0,Mobile Phone,3,11.0,E wallet,Female,1.0,4,Accessory,3,Married,2,0,1.0,1.0,2.0,161.18,0
50286,Nein,3.0,Mobile Phone,1,8.0,Debit Card,Female,2.0,5,Accessory,2,Single,3,0,0.0,1.0,2.0,160.91,0
51756,Nein,3.0,Mobile Phone,1,8.0,Debit Card,Female,2.0,5,Accessory,1,Single,3,0,1.0,1.0,2.0,160.91,0
50983,Nein,11.0,Computer,2,16.0,UPI,Male,3.0,3,Accessory,3,Married,4,0,0.0,1.0,2.0,160.77,0
52453,Nein,11.0,Computer,2,16.0,UPI,Male,3.0,3,Accessory,3,Married,4,0,0.0,1.0,2.0,160.77,0
50473,Nein,15.0,Mobile Phone,1,6.0,Debit Card,Female,2.0,4,Accessory,2,Divorced,10,1,0.0,1.0,2.0,160.62,0
51943,Nein,15.0,Mobile Phone,1,6.0,Debit Card,Female,2.0,4,Accessory,1,Married,10,1,0.0,1.0,2.0,160.62,0
54019,Nein,1.0,Mobile Phone,3,30.0,Credit Card,Female,3.0,5,Accessory,3,Married,3,0,5.0,6.0,9.0,160.4,0
55489,Nein,1.0,Mobile Phone,3,30.0,Credit Card,Female,3.0,5,Accessory,3,Married,3,0,4.0,6.0,9.0,160.4,0
50222,Nein,14.0,Mobile Phone,1,12.0,Credit Card,Male,3.0,4,Accessory,4,Single,7,1,1.0,1.0,2.0,160.32,0
51692,Nein,14.0,Mobile Phone,1,12.0,Credit Card,Male,3.0,4,Accessory,4,Single,7,1,1.0,1.0,2.0,160.32,0
51146,Nein,7.0,Mobile Phone,3,9.0,Debit Card,Female,2.0,5,Accessory,1,Single,6,0,1.0,2.0,2.0,160.29,0
52616,Nein,7.0,Mobile Phone,3,9.0,Debit Card,Female,2.0,5,Accessory,1,Single,6,0,2.0,2.0,2.0,160.29,0
51405,Nein,10.0,Mobile Phone,1,6.0,Debit Card,Male,2.0,4,Accessory,3,Married,2,0,0.0,1.0,7.0,159.93,0
53565,Nein,4.0,Mobile Phone,1,14.0,Debit Card,Male,3.0,4,Accessory,3,Married,3,0,9.0,9.0,10.0,159.91,0
55035,Nein,4.0,Mobile Phone,1,14.0,Debit Card,Male,3.0,4,Accessory,3,Married,3,0,5.0,9.0,10.0,159.91,0
50369,Nein,17.0,Mobile Phone,2,6.0,Debit Card,Female,2.0,4,Accessory,3,Single,5,0,1.0,1.0,2.0,159.85,0
51839,Nein,17.0,Mobile Phone,2,6.0,Debit Card,Female,2.0,4,Accessory,3,Single,5,0,1.0,1.0,2.0,159.85,0
50454,Nein,11.0,Computer,1,8.0,Debit Card,Female,3.0,1,Accessory,5,Single,7,1,4.0,4.0,12.0,159.8,0
51924,Nein,11.0,Computer,1,8.0,Debit Card,Female,3.0,1,Accessory,5,Single,7,1,0.0,4.0,12.0,159.8,0
50229,Nein,10.0,Mobile Phone,1,12.0,Credit Card,Male,2.0,2,Accessory,5,Married,5,1,2.0,6.0,7.0,159.74,0
51699,Nein,10.0,Mobile Phone,1,12.0,Credit Card,Male,2.0,1,Accessory,5,Married,5,1,6.0,6.0,7.0,159.74,0
51274,Nein,6.0,Computer,1,13.0,Debit Card,Male,2.0,3,Accessory,3,Married,2,0,2.0,2.0,8.0,159.68,0
52744,Nein,6.0,Computer,1,13.0,Debit Card,Male,2.0,3,Accessory,3,Married,2,0,0.0,2.0,8.0,159.68,0
50123,Nein,7.0,Mobile Phone,1,8.0,Debit Card,Male,2.0,4,Accessory,5,Divorced,7,0,0.0,5.0,9.0,159.57,0
51593,Nein,7.0,Mobile Phone,1,8.0,Debit Card,Male,2.0,4,Accessory,5,Married,7,0,0.0,5.0,9.0,159.57,0
53082,Nein,14.0,Mobile Phone,1,9.0,Credit Card,Female,4.0,5,Accessory,3,Divorced,8,0,2.0,2.0,1.0,159.48,0
54552,Nein,14.0,Mobile Phone,1,9.0,Credit Card,Female,4.0,5,Accessory,3,Married,8,0,2.0,2.0,1.0,159.48,0
50095,Nein,27.0,Mobile Phone,3,9.0,E wallet,Female,2.0,3,Accessory,5,Divorced,3,0,1.0,1.0,5.0,159.4,0
51565,Nein,27.0,Mobile Phone,3,9.0,E wallet,Female,2.0,3,Accessory,5,Married,3,0,1.0,1.0,5.0,159.4,0
50493,Nein,17.0,Mobile Phone,1,10.0,Credit Card,Male,2.0,3,Accessory,4,Single,10,0,1.0,2.0,3.0,159.33,0
51963,Nein,17.0,Mobile Phone,1,10.0,Credit Card,Male,2.0,3,Accessory,4,Single,10,0,1.0,2.0,3.0,159.33,0
51404,Nein,4.0,Mobile Phone,1,13.0,Debit Card,Male,2.0,3,Accessory,1,Married,4,0,0.0,1.0,7.0,159.15,0
50096,Nein,9.0,Mobile Phone,1,11.0,Debit Card,Male,3.0,3,Accessory,4,Single,9,0,0.0,3.0,7.0,159.14,0
51566,Nein,9.0,Mobile Phone,1,11.0,Debit Card,Male,3.0,3,Accessory,4,Single,9,0,2.0,3.0,7.0,159.14,0
53821,Nein,9.0,Mobile Phone,1,35.0,Debit Card,Male,3.0,2,Accessory,3,Married,3,0,6.0,7.0,9.0,159.07,0
55291,Nein,9.0,Mobile Phone,1,35.0,Debit Card,Male,3.0,2,Accessory,3,Married,3,0,7.0,7.0,9.0,159.07,0
51222,Nein,18.0,Mobile Phone,1,31.0,Debit Card,Female,3.0,4,Accessory,1,Married,1,0,0.0,3.0,8.0,159.06,0
52692,Nein,18.0,Mobile Phone,1,31.0,Debit Card,Female,3.0,4,Accessory,1,Married,1,0,0.0,3.0,8.0,159.06,0
51483,Nein,12.0,Mobile Phone,3,10.0,Debit Card,Female,2.0,4,Accessory,3,Married,5,0,5.0,5.0,9.0,159.02,0
50977,Nein,5.0,Mobile Phone,1,11.0,Debit Card,Female,3.0,4,Accessory,4,Married,4,0,1.0,2.0,5.0,158.78,0
52447,Nein,5.0,Mobile Phone,1,11.0,Debit Card,Female,3.0,4,Accessory,4,Married,4,0,1.0,2.0,5.0,158.78,0
51048,Nein,2.0,Mobile Phone,3,16.0,Credit Card,Male,2.0,4,Accessory,3,Single,10,0,1.0,1.0,4.0,158.69,0
52518,Nein,2.0,Mobile Phone,3,16.0,Credit Card,Male,2.0,4,Accessory,3,Single,10,0,1.0,1.0,4.0,158.69,0
50566,Nein,4.0,Mobile Phone,1,18.0,Credit Card,Female,2.0,3,Accessory,2,Divorced,1,1,0.0,8.0,5.0,158.55,0
52036,Nein,4.0,Mobile Phone,1,18.0,Credit Card,Female,2.0,3,Accessory,1,Married,1,1,6.0,8.0,5.0,158.55,0
52934,Nein,14.0,Mobile Phone,1,31.0,COD,Male,4.0,4,Accessory,2,Married,3,0,3.0,5.0,8.0,158.19,0
54404,Nein,14.0,Mobile Phone,1,31.0,COD,Male,4.0,4,Accessory,1,Married,3,0,3.0,5.0,8.0,158.19,0
51137,Nein,11.0,Mobile Phone,1,24.0,Credit Card,Male,2.0,5,Accessory,1,Married,4,1,0.0,1.0,0.0,158.11,0
52607,Nein,11.0,Mobile Phone,1,24.0,Credit Card,Male,2.0,5,Accessory,1,Married,4,1,0.0,1.0,0.0,158.11,0
50894,Nein,9.0,Mobile Phone,1,10.0,Debit Card,Male,2.0,4,Accessory,2,Single,2,0,1.0,1.0,8.0,158.1,0
52364,Nein,9.0,Mobile Phone,1,10.0,Debit Card,Male,2.0,4,Accessory,1,Single,2,0,0.0,1.0,8.0,158.1,0
50200,Nein,3.0,Mobile Phone,1,34.0,Credit Card,Female,3.0,3,Accessory,2,Divorced,2,0,0.0,1.0,9.0,157.75,0
51670,Nein,3.0,Mobile Phone,1,34.0,Credit Card,Female,3.0,3,Accessory,1,Married,2,0,1.0,1.0,9.0,157.75,0
51394,Nein,19.0,Computer,3,11.0,E wallet,Male,3.0,3,Accessory,1,Single,5,1,1.0,1.0,8.0,157.72,0
51036,Nein,18.0,Mobile Phone,1,8.0,UPI,Female,2.0,4,Accessory,1,Married,2,0,2.0,3.0,9.0,157.7,0
52506,Nein,18.0,Mobile Phone,1,8.0,UPI,Female,2.0,4,Accessory,1,Married,2,0,3.0,3.0,9.0,157.7,0
50872,Nein,0.0,Mobile Phone,3,16.0,E wallet,Female,3.0,4,Accessory,2,Divorced,2,1,2.0,4.0,4.0,157.69,0
52342,Nein,0.0,Mobile Phone,3,16.0,E wallet,Female,3.0,4,Accessory,1,Married,2,1,1.0,4.0,4.0,157.69,0
51018,Nein,18.0,Mobile Phone,1,11.0,Credit Card,Female,2.0,5,Accessory,5,Single,2,1,1.0,1.0,4.0,157.69,0
52488,Nein,18.0,Mobile Phone,1,11.0,Credit Card,Female,2.0,5,Accessory,5,Single,2,1,0.0,1.0,4.0,157.69,0
51034,Nein,10.0,Mobile Phone,1,25.0,Debit Card,Male,2.0,3,Accessory,3,Married,4,0,0.0,1.0,2.0,157.68,0
52504,Nein,10.0,Mobile Phone,1,25.0,Debit Card,Male,2.0,3,Accessory,3,Married,4,0,0.0,1.0,2.0,157.68,0
51164,Nein,8.0,Computer,1,8.0,Credit Card,Male,2.0,3,Accessory,1,Married,3,0,0.0,1.0,7.0,157.62,0
52634,Nein,8.0,Computer,1,8.0,Credit Card,Male,2.0,3,Accessory,1,Married,3,0,1.0,1.0,7.0,157.62,0
51244,Nein,7.0,Computer,1,28.0,UPI,Male,2.0,4,Accessory,1,Married,2,1,3.0,6.0,11.0,157.47,0
52714,Nein,7.0,Computer,1,28.0,UPI,Male,2.0,4,Accessory,1,Married,2,1,3.0,6.0,11.0,157.47,0
50163,Nein,11.0,Mobile Phone,1,29.0,Debit Card,Male,2.0,3,Accessory,2,Married,10,0,0.0,1.0,2.0,157.45,0
51633,Nein,11.0,Mobile Phone,1,29.0,Debit Card,Male,2.0,3,Accessory,1,Married,10,0,0.0,1.0,2.0,157.45,0
52511,Nein,17.0,Computer,2,7.0,UPI,Male,2.0,3,Accessory,1,Married,5,1,1.0,1.0,2.0,157.43,0
51041,Nein,17.0,Computer,2,6.0,UPI,Male,2.0,3,Accessory,1,Married,5,1,1.0,1.0,2.0,157.43,0
51242,Nein,12.0,Computer,3,27.0,Debit Card,Female,2.0,5,Accessory,3,Married,7,0,0.0,1.0,2.0,157.36,0
52712,Nein,12.0,Computer,3,27.0,Debit Card,Female,2.0,5,Accessory,3,Married,7,0,0.0,1.0,2.0,157.36,0
50708,Nein,10.0,Mobile Phone,1,31.0,Credit Card,Female,2.0,4,Accessory,2,Married,8,0,0.0,1.0,3.0,157.31,0
52178,Nein,10.0,Mobile Phone,1,31.0,Credit Card,Female,2.0,4,Accessory,1,Married,8,0,1.0,1.0,3.0,157.31,0
50263,Nein,13.0,Mobile Phone,3,8.0,E wallet,Female,2.0,3,Accessory,4,Married,8,0,0.0,1.0,3.0,157.15,0
51733,Nein,13.0,Mobile Phone,3,8.0,E wallet,Female,2.0,3,Accessory,4,Married,8,0,0.0,1.0,3.0,157.15,0
50710,Nein,7.0,Mobile Phone,3,15.0,Debit Card,Female,3.0,3,Accessory,3,Divorced,2,0,1.0,1.0,3.0,157.14,0
52180,Nein,7.0,Mobile Phone,3,15.0,Debit Card,Female,3.0,3,Accessory,3,Married,2,0,0.0,1.0,3.0,157.14,0
51332,Nein,8.0,Computer,1,24.0,Debit Card,Male,3.0,3,Accessory,3,Married,2,1,1.0,1.0,2.0,156.89,0
52802,Nein,8.0,Computer,1,24.0,Debit Card,Male,3.0,3,Accessory,3,Married,2,1,0.0,1.0,2.0,156.89,0
50367,Nein,16.0,Computer,1,15.0,Credit Card,Male,3.0,3,Accessory,3,Married,4,1,2.0,4.0,7.0,156.79,0
51837,Nein,16.0,Computer,1,15.0,Credit Card,Male,3.0,3,Accessory,3,Married,4,1,1.0,4.0,7.0,156.79,0
51286,Nein,13.0,Mobile Phone,3,8.0,E wallet,Female,3.0,3,Accessory,4,Married,4,0,1.0,5.0,10.0,156.77,0
52756,Nein,13.0,Mobile Phone,3,8.0,E wallet,Female,3.0,3,Accessory,4,Married,4,0,1.0,5.0,10.0,156.77,0
51192,Nein,16.0,Computer,3,8.0,Debit Card,Male,3.0,3,Accessory,1,Married,2,0,5.0,7.0,7.0,156.75,0
52662,Nein,16.0,Computer,3,8.0,Debit Card,Male,3.0,3,Accessory,1,Married,2,0,7.0,7.0,7.0,156.75,0
50181,Nein,9.0,Computer,1,30.0,Debit Card,Female,2.0,3,Accessory,4,Divorced,8,0,0.0,1.0,8.0,156.74,0
51651,Nein,9.0,Computer,1,30.0,Debit Card,Female,2.0,3,Accessory,4,Married,8,0,1.0,1.0,8.0,156.74,0
51216,Nein,9.0,Mobile Phone,3,16.0,COD,Female,3.0,4,Accessory,3,Married,2,1,1.0,1.0,7.0,156.73,0
52686,Nein,9.0,Mobile Phone,3,16.0,COD,Female,3.0,4,Accessory,3,Married,2,1,0.0,1.0,7.0,156.73,0
50579,Nein,11.0,Computer,3,16.0,COD,Female,2.0,3,Accessory,2,Single,2,1,0.0,1.0,3.0,156.66,0
52049,Nein,11.0,Computer,3,16.0,COD,Female,2.0,3,Accessory,1,Single,2,1,1.0,1.0,3.0,156.66,0
50178,Nein,1.0,Mobile Phone,1,22.0,Credit Card,Male,3.0,2,Accessory,5,Single,1,0,0.0,1.0,7.0,156.61,0
51648,Nein,1.0,Mobile Phone,1,22.0,Credit Card,Male,3.0,1,Accessory,5,Single,1,0,0.0,1.0,7.0,156.61,0
50184,Nein,30.0,Computer,1,6.0,Debit Card,Male,2.0,5,Accessory,3,Married,3,1,1.0,1.0,2.0,156.6,0
51654,Nein,30.0,Computer,1,6.0,Debit Card,Male,2.0,5,Accessory,3,Married,3,1,1.0,1.0,2.0,156.6,0
53278,Nein,26.0,Mobile Phone,1,18.0,Debit Card,Female,3.0,4,Accessory,3,Divorced,10,0,2.0,2.0,5.0,156.49,0
54748,Nein,26.0,Mobile Phone,1,18.0,Debit Card,Female,3.0,4,Accessory,3,Married,10,0,2.0,2.0,5.0,156.49,0
50895,Nein,9.0,Mobile Phone,3,22.0,E wallet,Female,3.0,4,Accessory,5,Divorced,5,0,1.0,1.0,2.0,156.47,0
52365,Nein,9.0,Mobile Phone,3,22.0,E wallet,Female,3.0,4,Accessory,5,Married,5,0,1.0,1.0,2.0,156.47,0
50153,Nein,11.0,Mobile Phone,3,13.0,Credit Card,Female,2.0,2,Accessory,5,Married,2,1,0.0,7.0,7.0,156.05,0
51623,Nein,11.0,Mobile Phone,3,13.0,Credit Card,Female,2.0,1,Accessory,5,Married,2,1,4.0,7.0,7.0,156.05,0
51496,Nein,13.0,Computer,1,32.0,Credit Card,Female,2.0,3,Accessory,4,Married,2,0,0.0,2.0,13.0,156.05,0
50681,Nein,18.0,Computer,3,15.0,Debit Card,Female,3.0,4,Accessory,3,Divorced,2,0,0.0,4.0,12.0,155.93,0
52151,Nein,18.0,Computer,3,15.0,Debit Card,Female,3.0,4,Accessory,3,Married,2,0,4.0,4.0,12.0,155.93,0
50142,Nein,4.0,Mobile Phone,1,29.0,Credit Card,Male,3.0,4,Accessory,2,Divorced,1,0,1.0,7.0,8.0,155.82,0
51612,Nein,4.0,Mobile Phone,1,29.0,Credit Card,Male,3.0,4,Accessory,1,Married,1,0,0.0,7.0,8.0,155.82,0
50344,Nein,25.0,Mobile Phone,1,12.0,COD,Male,3.0,3,Accessory,5,Married,4,1,2.0,6.0,9.0,155.77,0
51814,Nein,25.0,Mobile Phone,1,12.0,COD,Male,3.0,3,Accessory,5,Married,4,1,2.0,6.0,9.0,155.77,0
52864,Nein,4.0,Computer,1,16.0,Credit Card,Male,4.0,4,Accessory,5,Married,3,0,1.0,7.0,11.0,155.72,0
54334,Nein,4.0,Computer,1,16.0,Credit Card,Male,4.0,4,Accessory,5,Married,3,0,6.0,7.0,11.0,155.72,0
52933,Nein,15.0,Mobile Phone,1,26.0,Debit Card,Male,3.0,4,Accessory,5,Married,4,0,2.0,2.0,1.0,155.72,0
54403,Nein,15.0,Mobile Phone,1,26.0,Debit Card,Male,3.0,4,Accessory,5,Married,4,0,1.0,2.0,1.0,155.72,0
53846,Nein,13.0,Mobile Phone,1,10.0,Credit Card,Male,4.0,5,Accessory,3,Married,2,0,1.0,2.0,8.0,155.69,0
55316,Nein,13.0,Mobile Phone,1,10.0,Credit Card,Male,4.0,5,Accessory,3,Married,2,0,1.0,2.0,8.0,155.69,0
51004,Nein,9.0,Computer,1,12.0,Debit Card,Male,3.0,1,Accessory,5,Married,4,1,1.0,1.0,2.0,155.62,0
52474,Nein,9.0,Computer,1,12.0,Debit Card,Male,3.0,1,Accessory,5,Married,4,1,0.0,1.0,2.0,155.62,0
51107,Nein,19.0,Mobile Phone,1,19.0,Debit Card,Male,2.0,3,Accessory,4,Single,7,0,1.0,1.0,9.0,155.62,0
52577,Nein,19.0,Mobile Phone,1,19.0,Debit Card,Male,2.0,3,Accessory,4,Single,7,0,1.0,1.0,9.0,155.62,0
50526,Nein,16.0,Computer,1,6.0,Debit Card,Female,2.0,3,Accessory,2,Divorced,5,0,1.0,2.0,2.0,155.62,0
51996,Nein,16.0,Computer,1,6.0,Debit Card,Female,2.0,3,Accessory,1,Married,5,0,1.0,2.0,2.0,155.62,0
52726,Nein,8.0,Mobile Phone,3,24.0,Credit Card,Male,3.0,3,Accessory,5,Married,1,0,1.0,1.0,4.0,155.61,0
50383,Nein,2.0,Mobile Phone,3,9.0,Credit Card,Female,3.0,3,Accessory,3,Divorced,2,0,0.0,1.0,2.0,155.61,0
51853,Nein,2.0,Mobile Phone,3,9.0,Credit Card,Female,3.0,3,Accessory,3,Married,2,0,0.0,1.0,2.0,155.61,0
53956,Nein,7.0,Computer,1,11.0,COD,Male,3.0,4,Accessory,4,Married,7,0,1.0,2.0,8.0,155.55,0
55426,Nein,7.0,Computer,1,11.0,COD,Male,3.0,4,Accessory,4,Married,7,0,1.0,2.0,8.0,155.55,0
51163,Nein,15.0,Mobile Phone,1,19.0,Credit Card,Male,3.0,1,Accessory,5,Married,6,0,1.0,1.0,0.0,155.38,0
52633,Nein,15.0,Mobile Phone,1,19.0,Credit Card,Male,3.0,1,Accessory,5,Married,6,0,1.0,1.0,0.0,155.38,0
51231,Nein,9.0,Mobile Phone,3,23.0,E wallet,Male,2.0,4,Accessory,4,Married,3,0,1.0,1.0,3.0,155.07,0
52701,Nein,9.0,Mobile Phone,3,23.0,E wallet,Male,2.0,4,Accessory,4,Married,3,0,1.0,1.0,3.0,155.07,0
51065,Nein,6.0,Mobile Phone,3,8.0,Credit Card,Male,3.0,3,Accessory,1,Married,2,0,1.0,1.0,4.0,155.05,0
52535,Nein,6.0,Mobile Phone,3,8.0,Credit Card,Male,3.0,3,Accessory,1,Married,2,0,1.0,1.0,4.0,155.05,0
50591,Nein,6.0,Computer,1,6.0,UPI,Female,2.0,1,Accessory,4,Divorced,2,1,0.0,1.0,2.0,154.88,0
52061,Nein,6.0,Computer,1,6.0,UPI,Female,2.0,1,Accessory,4,Married,2,1,1.0,1.0,2.0,154.88,0
51239,Nein,6.0,Mobile Phone,3,16.0,E wallet,Male,2.0,3,Accessory,3,Single,2,0,0.0,1.0,9.0,154.87,0
52709,Nein,6.0,Mobile Phone,3,16.0,E wallet,Male,2.0,3,Accessory,3,Single,2,0,0.0,1.0,9.0,154.87,0
50914,Nein,21.0,Mobile Phone,3,13.0,E wallet,Male,3.0,3,Accessory,5,Married,5,0,1.0,2.0,2.0,154.86,0
52384,Nein,21.0,Mobile Phone,3,13.0,E wallet,Male,3.0,3,Accessory,5,Married,5,0,0.0,2.0,2.0,154.86,0
50451,Nein,27.0,Mobile Phone,1,25.0,Credit Card,Female,3.0,3,Accessory,5,Married,10,1,0.0,1.0,4.0,154.85,0
51921,Nein,27.0,Mobile Phone,1,25.0,Credit Card,Female,3.0,3,Accessory,5,Married,10,1,0.0,1.0,4.0,154.85,0
50182,Nein,5.0,Mobile Phone,3,13.0,Debit Card,Male,3.0,4,Accessory,3,Divorced,2,0,1.0,4.0,8.0,154.84,0
51652,Nein,5.0,Mobile Phone,3,13.0,Debit Card,Male,3.0,4,Accessory,3,Married,2,0,3.0,4.0,8.0,154.84,0
52463,Nein,7.0,Mobile Phone,1,7.0,Debit Card,Male,2.0,3,Accessory,1,Married,10,0,0.0,2.0,1.0,154.84,0
50993,Nein,7.0,Mobile Phone,1,6.0,Debit Card,Male,2.0,3,Accessory,1,Married,10,0,1.0,2.0,1.0,154.84,0
50175,Nein,24.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,5,Accessory,4,Married,6,0,0.0,1.0,2.0,154.82,0
51645,Nein,24.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,5,Accessory,4,Married,6,0,0.0,1.0,2.0,154.82,0
54508,Nein,21.0,Computer,3,11.0,Credit Card,Male,4.0,4,Accessory,3,Single,5,0,1.0,2.0,1.0,154.76,0
53038,Nein,21.0,Computer,3,11.0,Credit Card,Male,3.0,4,Accessory,3,Single,5,0,1.0,2.0,1.0,154.76,0
51067,Nein,4.0,Mobile Phone,3,11.0,Debit Card,Female,3.0,3,Accessory,1,Married,2,0,0.0,1.0,2.0,154.76,0
52537,Nein,4.0,Mobile Phone,3,11.0,Debit Card,Female,3.0,3,Accessory,1,Married,2,0,0.0,1.0,2.0,154.76,0
50970,Nein,13.0,Mobile Phone,3,15.0,Credit Card,Male,2.0,3,Accessory,5,Married,1,0,2.0,7.0,1.0,154.73,0
52440,Nein,13.0,Mobile Phone,3,15.0,Credit Card,Male,2.0,3,Accessory,5,Married,1,0,7.0,7.0,1.0,154.73,0
51416,Nein,30.0,Computer,3,6.0,Debit Card,Female,2.0,4,Accessory,3,Single,8,0,1.0,1.0,3.0,154.73,0
50609,Nein,0.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,1,Accessory,2,Divorced,2,0,1.0,1.0,3.0,154.72,0
52079,Nein,0.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,1,Accessory,1,Married,2,0,1.0,1.0,3.0,154.72,0
51066,Nein,5.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,3,Accessory,4,Married,1,0,0.0,1.0,6.0,154.7,0
52536,Nein,5.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,3,Accessory,4,Married,1,0,1.0,1.0,6.0,154.7,0
51150,Nein,4.0,Mobile Phone,3,35.0,E wallet,Female,3.0,4,Accessory,1,Married,2,0,2.0,5.0,7.0,154.68,0
